,country_name,region,polity,Adjusted net savings (% of GNI),"Adolescent birth rate (births per 1,000 women ages 15-19)","Antenatal care coverage, at least one visit (%)",Birth registration (% under age 5),Carbon dioxide emissions (kg per 2011 PPP $ of GDP),"Carbon dioxide emissions, per capita (tonnes)",Child labour (% ages 5-17),"Child malnutrition, stunting (moderate or severe) (% under age 5)","Child marriage, women married by age 18 (% of women ages 20–24 years who are married or in union)","Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)",Domestic credit provided by financial sector (% of GDP),Employment in agriculture (% of total employment),Employment in services (% of total employment),Employment to population ratio (% ages 15 and older),"Estimated gross national income per capita, female (2011 PPP $)","Estimated gross national income per capita, male (2011 PPP $)",European Union Membership (True/False),Expected years of schooling (years),"Expected years of schooling, female (years)","Expected years of schooling, male (years)",Exports and imports (% of GDP),Female share of employment in senior and middle management (%),"Female share of graduates in science, mathematics, engineering, manufacturing and construction at tertiary level (%)","Foreign direct investment, net inflows (% of GDP)",Forest area (% of total land area),Fossil fuel energy consumption (% of total energy consumption),Fresh water withdrawals (% of total renewable water resources),GDP per capita (2011 PPP $),Gender Inequality Index (GII),Government expenditure on education (% of GDP),Gross capital formation (% of GDP),"Gross domestic product (GDP), total (2011 PPP $ billions)","Gross enrolment ratio, pre-primary (% of preschool-age children)","Gross enrolment ratio, primary (% of primary school-age population)","Gross enrolment ratio, secondary (% of secondary school-age population)","Gross enrolment ratio, tertiary (% of tertiary school-age population)",Gross fixed capital formation (% of GDP),Gross national income (GNI) per capita (2011 PPP $),"HIV prevalence, adult (% ages 15-49)","Homicide rate (per 100,000 people)","Income inequality, Gini coefficient","Income inequality, Palma ratio","Income inequality, quintile ratio","Income quintile ratio, average annual change (%)",Inequality in education (%),Inequality in income (%),Inequality in life expectancy (%),International inbound tourists (thousands),International student mobility (% of total tertiary enrolment),"Internet users, female (% of female population)",Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female","Labour force participation rate (% ages 15 and older), male",Life expectancy at birth (years),"Literacy rate, adult (% ages 15 and older)",MPI 2018: Contribution of Education,MPI 2018: Contribution of Health,MPI 2018: Contribution of standard of living,Mandatory paid maternity leave (days),Mean years of schooling (years),"Mean years of schooling, female (years)","Mean years of schooling, male (years)",Median age (years),Mobile phone subscriptions (per 100 people),"Mortality rate, female adult (per 1,000 people)","Mortality rate, male adult (per 1,000 people)",Multidimensional poverty index (MPI),"Net migration rate (per 1,000 people)",Net official development assistance received (% of GNI),OECD Membership (True/False),Old-age (65 and older) dependency ratio (per 100 people ages 15-64),Old-age pension recipients (% of statutory pension age population),"Overall loss in HDI value due to inequality, average annual change (%)",Population ages 15–64 (millions),Population ages 65 and older (millions),"Population in multidimensional poverty, headcount (%)","Population in multidimensional poverty, headcount (thousands) (for the year of the survey)","Population in multidimensional poverty, headcount (thousands) (projection for 2016)","Population in multidimensional poverty, intensity of deprivation (%)",Population in severe multidimensional poverty (%),"Population living below income poverty line, PPP $1.90 a day (%)","Population living below income poverty line, national poverty line (%)",Population under age 5 (millions),Population vulnerable to multidimensional poverty (%),Population with at least some secondary education (% ages 25 and older),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Primary school dropout rate (% of primary school cohort),Primary school teachers trained to teach (%),"Prison population (per 100,000 people)",Private capital flows (% of GDP),Programme for International Student Assessment (PISA) score in mathematics,Programme for International Student Assessment (PISA) score in reading,Programme for International Student Assessment (PISA) score in science,Proportion of births attended by skilled health personnel (%),Proportion of schools with access to the Internet (%),"Pupil-teacher ratio, primary school (pupils per teacher)",Ratio of education and health expenditure to military expenditure,Red List Index (value),Refugees by country of origin (thousands),"Remittances, inflows (% of GDP)",Research and development expenditure (% of GDP),Rural population with access to electricity (%),Sex ratio at birth (male to female births),Share of seats in parliament (% held by women),Skilled labour force (% of labour force),Survival rate to the last grade of lower secondary general education (%),"Total debt service (% of exports of goods, services and primary income)",Total population (millions),"Unemployment, total (% of labour force)","Unemployment, youth (% ages 15–24)",United Nations Membership (True/False),"Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",Urban population (%),"Violence against women ever experienced, intimate partner (% of female population ages 15 and older)","Violence against women ever experienced, nonintimate partner (% of female population ages 15 and older)",Vulnerable employment (% of total employment),Women with account at financial institution or with mobile money-service provider (% of female population ages 15 and older),Working poor at PPP$3.10 a day (% of total employment),Young age (0-14) dependency ratio (per 100 people ages 15-64),Youth not in school or employment (% ages 15-24)
119,Portugal,Southern Europe,10.0,2.4,9.4,,100.0,0.17,4.3,,,,73.9,154.1,6.8,68.3,52.9,23095.0,32013.0,1.0,16.3,16.2,16.4,85.2,32.2,18.3,4.6,34.7,76.9,11.8,27937.0,0.088,5.1,16.3,287.6,93.0,105.0,118.0,63.0,16.2,27315.0,,0.6,35.5,1.5,6.4,-0.7,16.3,20.5,2.9,11223.0,1.3,69.0,58.2,53.3,63.8,81.4,94.5,,,,,9.2,9.2,9.2,43.9,111.6,42.0,104.0,,-2.7,,1.0,33.1,100.0,2.0,6.7,2.2,,,,,,,,0.4,,52.7,52.1,53.4,,,138.0,0.5,492.0,498.0,501.0,98.8,,13.0,7.9,0.856,0.0,0.21,1.3,100.0,1.06,34.8,52.0,,,10.3,9.0,23.0,1.0,,64.7,19.0,1.0,13.1,90.6,,21.0,10.6
120,Qatar,Western Asia,-10.0,25.8,9.9,90.8,100.0,0.38,45.4,,,4.0,37.5,147.2,1.3,43.6,86.8,59164.0,135961.0,0.0,13.4,14.8,12.0,89.1,,15.8,0.6,0.0,100.0,,116936.0,0.206,3.6,45.2,308.6,60.0,104.0,93.0,15.0,,116818.0,0.1,0.4,,,,,11.4,,5.9,2938.0,18.1,91.7,86.9,58.1,94.6,78.3,97.7,,,,50.0,9.8,10.8,9.5,31.3,142.1,46.0,65.0,,56.5,,0.0,1.5,18.0,,2.2,0.0,,,,,,,,0.1,,68.4,70.9,68.0,1.5,49.0,53.0,-5.1,402.0,402.0,418.0,99.9,53.0,12.0,,0.833,0.0,0.4,0.5,100.0,1.05,9.8,44.0,98.0,,2.6,0.2,0.5,1.0,12.4,99.1,,,0.2,61.6,0.0,16.4,0.0
121,Romania,Eastern Europe,9.0,4.8,33.1,76.3,,0.18,3.5,,,,,32.9,22.9,48.0,50.5,18217.0,27358.0,1.0,14.3,14.6,13.9,85.0,32.4,20.3,2.3,29.8,72.8,3.0,23313.0,0.311,3.1,24.4,456.6,87.0,89.0,89.0,48.0,22.6,22646.0,0.1,1.2,28.3,1.0,4.3,-0.5,6.3,21.0,6.8,10223.0,-1.4,56.9,53.2,44.1,63.1,75.6,98.6,,,,126.0,11.0,10.6,11.3,41.3,115.8,79.0,184.0,,-3.0,,0.0,26.7,100.0,-0.5,13.2,3.5,,,,,,,,0.9,,89.5,86.5,92.7,6.0,,143.0,-3.9,444.0,434.0,435.0,95.2,,19.0,6.0,0.947,1.2,2.03,0.5,100.0,1.06,18.7,80.0,93.0,23.3,19.7,5.2,18.4,1.0,,53.9,24.0,2.0,25.7,53.6,,22.8,17.4
122,Russia,Eastern Europe,4.0,6.7,21.6,,100.0,0.46,11.9,,,,68.0,52.8,6.7,66.4,60.3,19510.0,29671.0,0.0,15.5,15.9,15.2,46.7,48.5,,1.8,49.8,90.2,1.3,24766.0,0.257,3.8,23.9,3636.7,89.0,102.0,105.0,82.0,21.7,24233.0,,10.8,37.7,1.6,6.6,-1.8,2.2,17.7,8.0,24571.0,3.0,72.6,63.5,56.6,71.8,71.2,99.7,,,,140.0,12.0,12.0,12.1,38.7,159.2,120.0,322.0,,1.4,,0.0,20.8,91.2,-2.5,98.2,20.4,,,,,,,,9.5,,95.6,95.8,95.3,0.7,,445.0,0.2,494.0,495.0,487.0,99.7,80.0,20.0,2.5,0.956,61.6,0.51,1.1,100.0,1.05,16.1,96.1,98.0,19.2,144.0,5.2,16.3,1.0,8.0,74.3,,,6.3,76.1,0.1,25.8,12.4
123,Rwanda,Eastern Africa,-3.0,-6.7,25.7,99.0,56.0,0.05,0.1,19.0,36.7,7.0,53.2,19.0,66.5,25.4,85.0,1568.0,2064.0,0.0,11.2,11.2,11.2,51.0,,,3.2,19.5,,,1854.0,0.381,3.5,23.4,22.6,18.0,137.0,37.0,8.0,22.9,1811.0,3.1,2.5,50.4,3.2,11.0,-1.3,29.3,36.4,23.8,932.0,-6.1,,86.2,86.0,86.3,67.5,68.3,29.7,14.8,55.5,84.0,4.1,3.7,4.7,19.4,74.9,171.0,225.0,0.266,-1.4,13.9,0.0,5.2,4.7,-2.7,6.9,0.4,55.8,6494.0,6655.0,47.7,22.9,59.5,39.1,1.7,24.9,15.8,12.6,17.0,41.9,90.0,434.0,-1.9,,,,90.7,,58.0,11.9,0.849,259.0,2.36,,17.8,1.02,55.7,6.8,78.0,8.3,12.2,1.3,2.1,1.0,18.9,17.1,34.4,,80.0,45.0,70.8,70.6,4.7
124,Saudi Arabia,Western Asia,-10.0,12.2,7.8,97.0,,0.39,19.5,,,,24.6,39.1,6.3,71.2,52.9,17422.0,73945.0,0.0,16.9,16.0,17.8,61.7,,17.4,1.2,0.5,100.0,943.3,49045.0,0.234,,28.2,1615.5,25.0,116.0,117.0,67.0,22.7,49680.0,0.1,1.5,,,,,16.2,,8.9,18049.0,-0.3,92.9,56.1,22.3,79.5,74.7,94.4,,,,70.0,9.5,8.8,9.9,29.8,148.5,77.0,96.0,,10.8,,0.0,4.6,,,23.6,1.1,,,,,,,,3.0,,72.8,67.8,75.5,25.8,100.0,161.0,-1.5,,,,98.0,,12.0,,0.908,1.2,0.04,0.8,100.0,1.03,19.9,60.5,86.0,,32.9,5.7,34.7,1.0,,83.6,,,3.0,58.2,0.2,35.2,16.1
125,Senegal,Western Africa,7.0,8.0,72.7,95.0,68.0,0.27,0.6,22.8,17.1,31.0,25.1,43.9,53.4,26.5,54.4,1691.0,3101.0,0.0,9.7,10.0,9.3,69.8,,,2.7,43.0,53.7,,2471.0,0.515,7.1,28.5,39.2,16.0,83.0,48.0,11.0,25.1,2384.0,0.4,7.4,40.3,1.9,7.7,0.4,46.5,27.7,21.1,1007.0,-0.1,,57.2,45.5,69.9,67.5,42.8,45.6,21.4,33.0,98.0,3.0,2.4,3.8,18.3,98.5,151.0,222.0,0.293,-1.4,5.2,0.0,5.6,23.5,-1.4,8.6,0.5,54.4,8389.0,8389.0,53.9,32.0,38.0,46.7,2.6,17.2,17.1,11.1,20.1,37.6,70.0,62.0,-4.5,,,,53.1,5.0,32.0,7.0,0.945,26.6,13.67,0.5,38.3,1.04,41.8,11.8,68.0,10.5,15.9,4.9,5.5,1.0,23.6,46.7,,,44.3,38.4,63.2,79.2,36.2
126,Serbia,Southern Europe,8.0,-3.8,18.9,98.3,99.0,0.4,5.3,7.0,6.0,3.0,58.4,54.2,19.0,56.6,46.0,10672.0,15474.0,0.0,14.6,15.1,14.2,113.7,30.3,18.2,6.9,31.1,83.9,2.6,14049.0,0.181,4.0,21.0,98.7,59.0,101.0,96.0,62.0,18.5,13019.0,0.1,1.4,28.5,1.0,4.2,-3.1,8.1,28.7,7.1,1281.0,-1.6,65.0,53.5,45.9,61.7,75.3,98.8,42.7,20.6,36.8,135.0,11.1,10.7,11.6,40.0,130.2,77.0,149.0,0.001,-2.2,1.8,0.0,26.2,46.1,5.9,5.8,1.5,0.3,30.0,30.0,42.5,0.1,0.1,25.5,0.5,3.4,88.6,84.6,93.0,1.9,56.0,148.0,-4.3,,,,98.4,,15.0,6.9,0.957,35.0,8.66,0.9,100.0,1.05,34.4,60.3,96.0,30.0,8.8,14.1,32.8,1.0,14.9,55.9,,,28.1,70.1,0.5,24.9,17.6
127,Sierra Leone,Western Africa,7.0,-29.5,112.8,97.1,77.0,0.11,0.2,38.8,37.8,39.0,16.6,21.9,60.6,33.3,55.3,1096.0,1387.0,0.0,9.8,9.3,10.2,79.4,,,3.9,42.2,,,1390.0,0.645,2.9,20.1,10.5,12.0,115.0,40.0,,18.9,1240.0,1.7,1.7,34.0,1.4,5.4,-2.4,47.3,19.2,39.8,55.0,,,57.9,57.1,58.7,52.2,32.4,27.7,23.3,49.0,84.0,3.5,2.7,4.3,18.3,84.9,388.0,399.0,0.422,-0.6,21.9,0.0,4.6,0.9,-1.0,4.2,0.2,76.5,5295.0,5657.0,55.2,48.4,52.2,52.9,1.1,14.4,25.6,19.2,32.3,48.9,54.0,55.0,-4.0,,,,59.7,,37.0,23.0,0.913,4.5,1.3,,2.5,1.02,12.4,16.3,80.0,6.6,7.6,4.5,9.0,1.0,25.0,41.6,45.3,,87.7,15.4,74.8,76.0,10.1
128,Singapore,South-Eastern Asia,-2.0,32.7,3.7,,,0.13,10.3,,,,,140.8,0.1,83.6,67.1,69508.0,95809.0,0.0,16.2,16.4,16.0,322.4,,,19.6,23.1,97.5,,85535.0,0.067,2.9,27.6,480.0,,101.0,108.0,,24.8,82503.0,,0.3,,,,,8.2,25.0,2.6,12914.0,10.2,83.6,68.5,60.5,76.8,83.2,97.0,,,,105.0,11.5,11.0,12.1,40.0,150.5,39.0,63.0,,12.7,,0.0,17.9,0.0,,4.1,0.7,,,,,,,,0.3,,79.4,76.1,82.9,1.3,,227.0,-1.4,564.0,535.0,556.0,99.6,100.0,,2.2,0.862,0.0,,2.2,,1.07,23.0,81.7,100.0,,5.7,2.0,4.6,1.0,,100.0,6.1,,8.3,96.3,0.3,20.8,4.0
129,Slovakia,Eastern Europe,10.0,5.1,22.0,,100.0,0.21,5.7,,,,,79.2,2.9,60.8,55.1,22600.0,36726.0,1.0,15.0,15.5,14.4,189.2,34.3,12.0,6.2,40.3,64.6,1.1,30155.0,0.18,4.6,22.4,164.0,93.0,99.0,91.0,53.0,21.2,29467.0,0.1,1.0,26.5,0.9,4.1,-0.6,1.4,13.4,5.2,2027.0,-10.6,79.3,59.8,52.5,67.7,77.0,,,,,238.0,12.5,12.3,12.6,39.2,128.4,63.0,154.0,,0.4,,1.0,21.7,100.0,0.2,3.8,0.8,,,,,,,,0.3,,99.3,99.1,100.0,1.0,,184.0,-2.9,475.0,453.0,461.0,98.5,,15.0,10.2,0.962,0.9,2.26,1.2,100.0,1.05,20.0,93.7,88.0,,5.4,7.9,18.2,1.0,,53.8,23.0,4.0,12.2,83.1,,22.1,12.3
130,Slovenia,Southern Europe,10.0,7.9,4.2,,100.0,0.22,6.2,,,,,68.1,4.9,62.5,52.4,26898.0,34341.0,1.0,17.2,18.0,16.5,154.8,41.8,14.0,2.1,62.0,60.9,3.6,31401.0,0.054,5.3,19.3,64.9,92.0,99.0,110.0,80.0,18.5,30594.0,0.1,0.5,25.4,0.9,3.7,0.4,2.2,11.4,3.0,3032.0,-0.4,74.1,56.3,51.7,60.9,81.1,,,,,105.0,12.2,12.2,12.3,43.0,114.8,44.0,95.0,,1.6,,1.0,28.9,100.0,-2.6,1.4,0.4,,,,,,,,0.1,,98.1,97.4,98.9,1.4,,73.0,5.8,510.0,505.0,513.0,99.8,,17.0,14.2,0.937,0.0,0.82,2.2,100.0,1.05,28.7,90.6,99.0,,2.1,6.9,13.3,1.0,,54.3,13.0,4.0,10.6,96.9,,22.7,8.0
131,Solomon Islands,Melanesia,8.0,-6.4,46.4,88.5,88.0,0.16,0.4,17.9,31.6,21.0,29.3,28.5,69.6,20.6,70.0,1450.0,2281.0,0.0,10.2,9.7,10.7,98.4,,,2.8,78.1,,,2206.0,,,14.6,1.3,99.0,115.0,48.0,,,1872.0,,,37.1,1.6,6.4,-3.5,,,15.9,23.0,,,71.5,62.5,80.3,71.0,,,,,84.0,5.5,,,19.9,69.5,125.0,164.0,,-4.3,15.6,0.0,6.1,13.1,,0.4,0.0,,,,,,,,0.1,,,,,36.6,66.0,56.0,-2.2,,,,86.2,,25.0,,0.769,0.1,1.23,,41.5,1.07,2.0,,85.0,3.9,0.6,2.1,4.4,1.0,34.7,23.3,63.5,18.0,62.7,,43.5,67.4,
132,Somalia,Eastern Africa,5.0,,100.1,,3.0,,0.0,,25.3,45.0,,,86.2,6.2,43.4,,,0.0,,,,77.7,,,5.0,10.1,,,,,,,,,,,,9.5,,0.4,4.3,,,,,,,38.9,,,,46.1,18.6,74.3,56.7,,34.9,17.3,47.7,,,,,16.5,46.5,276.0,332.0,0.518,-3.5,17.4,0.0,5.4,,,7.5,0.4,82.2,8813.0,11773.0,62.9,67.5,,,2.7,8.7,,,,,,,,,,,,,,,0.902,986.4,,,11.6,1.03,24.3,,,,14.7,6.0,11.0,1.0,,44.4,,,72.3,33.7,71.3,91.3,
133,South Africa,Southern Africa,9.0,-0.1,42.8,93.7,85.0,0.72,9.0,,27.4,6.0,54.6,78.7,5.6,71.1,39.6,9060.0,14894.0,0.0,13.3,13.7,13.1,58.2,29.7,13.4,0.4,7.6,86.9,30.2,12295.0,0.389,5.9,18.6,697.3,79.0,103.0,103.0,20.0,18.7,11923.0,18.9,34.0,63.0,7.0,28.4,0.4,14.3,56.4,20.3,10044.0,3.4,,54.7,47.9,62.0,63.4,94.4,11.1,54.5,34.4,120.0,10.1,9.9,10.4,26.1,147.1,274.0,396.0,0.032,3.0,0.4,0.0,8.1,92.6,1.0,37.2,3.0,8.2,4544.0,4604.0,39.3,1.1,18.9,55.5,5.7,14.0,75.7,74.2,77.4,,,292.0,-3.0,,,,96.7,,30.0,12.6,0.778,0.5,0.25,0.7,67.9,1.03,41.0,47.2,,13.2,56.7,27.7,57.4,1.0,14.7,65.8,,,9.6,70.0,16.4,44.1,31.1
134,South Korea,Eastern Asia,8.0,19.0,1.6,,,0.35,11.6,,2.5,,79.6,170.1,4.9,70.3,60.3,22572.0,49297.0,0.0,16.5,15.9,17.1,80.8,,15.4,1.1,63.4,82.0,,35938.0,0.063,5.1,31.1,1849.6,95.0,98.0,100.0,93.0,31.1,35945.0,,0.7,31.6,1.2,5.3,,18.5,20.2,3.2,17242.0,-1.6,90.9,62.6,52.2,73.2,82.4,,,,,90.0,12.1,11.4,12.9,40.8,120.7,37.0,86.0,,0.7,,1.0,19.2,77.6,-2.0,37.0,7.1,,,,,,,,2.2,,95.6,89.8,95.6,0.5,,101.0,4.7,524.0,517.0,516.0,100.0,100.0,17.0,4.7,0.782,0.2,0.41,4.2,100.0,1.07,17.0,84.6,99.0,,51.0,3.8,10.7,1.0,,81.5,,,24.1,94.7,0.2,18.6,
135,Spain,Southern Europe,10.0,7.9,8.6,,100.0,0.16,5.0,,,,70.9,178.6,4.1,76.4,47.8,26954.0,41850.0,1.0,17.9,18.2,17.5,65.5,30.3,12.7,0.3,36.8,72.9,33.0,34272.0,0.08,4.3,21.1,1596.1,95.0,104.0,128.0,91.0,20.6,34258.0,0.4,0.6,36.2,1.5,7.3,2.6,18.6,23.3,3.0,75315.0,0.9,78.6,57.8,52.2,63.8,83.3,98.3,,,,112.0,9.8,9.7,10.0,43.2,111.2,38.0,77.0,,-2.4,,1.0,29.5,100.0,8.2,30.5,9.0,,,,,,,,2.0,,74.8,72.2,77.6,0.7,,136.0,3.5,486.0,496.0,493.0,,100.0,13.0,10.7,0.845,0.0,0.23,1.2,100.0,1.06,38.6,62.9,92.0,,46.4,17.4,39.4,1.0,,80.1,13.0,3.0,11.9,91.6,,22.3,14.6
136,Sri Lanka,Southern Asia,6.0,23.0,14.1,95.5,97.0,0.08,0.9,,17.3,12.0,61.7,71.9,26.7,47.7,51.4,6462.0,16581.0,0.0,13.9,14.1,13.6,51.1,24.0,,1.6,33.0,50.3,,11669.0,0.354,3.5,36.5,250.2,94.0,102.0,98.0,19.0,26.4,11326.0,0.1,2.5,39.8,1.9,6.8,-0.4,12.8,21.0,7.1,2051.0,-5.9,,53.5,35.1,74.1,75.5,91.2,,,,84.0,10.9,10.3,11.4,32.3,124.0,73.0,196.0,,-4.7,0.5,0.0,15.3,25.2,-2.7,13.8,2.1,,,,,,,,1.6,,82.8,82.6,83.1,1.6,70.0,92.0,-3.5,,,,,18.0,23.0,2.0,0.569,115.6,8.25,0.1,94.6,1.04,5.8,36.0,96.0,17.9,20.9,4.1,20.7,1.0,7.5,18.4,,,40.1,73.4,10.1,36.4,27.7
137,Sudan,Northern Africa,-4.0,-5.2,64.0,79.1,67.0,0.1,0.3,18.1,38.2,34.0,12.2,22.5,53.3,27.5,40.5,1785.0,6455.0,0.0,7.4,7.2,7.7,21.5,,12.8,0.9,8.1,31.8,71.2,4467.0,0.564,,18.9,181.0,48.0,74.0,46.0,17.0,18.3,4119.0,0.2,,35.4,1.4,6.2,,42.5,33.0,27.9,741.0,,11.0,46.5,23.6,69.9,64.7,53.5,29.1,21.1,49.8,56.0,3.7,3.1,4.1,18.9,70.3,192.0,249.0,0.28,-3.2,0.9,0.0,6.4,4.6,,22.5,1.4,52.4,19773.0,20738.0,53.4,30.9,14.9,46.5,6.0,17.6,17.0,14.7,19.3,20.6,60.0,50.0,-0.9,,,,77.7,4.0,,,0.934,691.4,0.18,0.3,22.2,1.04,31.0,,97.0,6.4,40.5,12.8,28.4,1.0,26.6,34.4,,,40.5,10.0,23.2,73.4,
138,Suriname,South America,5.0,30.3,46.0,90.9,99.0,0.24,3.6,3.8,8.8,19.0,47.6,48.2,2.7,73.2,49.1,9132.0,17449.0,0.0,12.7,13.0,12.0,129.6,,,4.8,98.3,76.3,0.6,13767.0,0.441,,56.5,7.8,94.0,121.0,79.0,,56.5,13306.0,1.4,,,,,,15.6,37.3,12.4,256.0,,,53.4,41.8,65.3,71.5,92.9,25.5,45.7,28.8,,8.5,8.3,8.6,28.4,144.5,118.0,220.0,0.041,-1.9,0.5,0.0,10.4,,-1.0,0.4,0.0,9.4,49.0,52.0,43.4,2.5,,,0.1,4.5,58.2,58.7,57.8,8.7,100.0,183.0,-4.0,,,,80.0,6.0,14.0,,0.985,0.0,0.02,,69.3,1.07,25.5,44.6,75.0,,0.6,8.1,15.9,1.0,16.9,66.0,,,13.6,,12.7,39.7,
139,Sweden,Northern Europe,10.0,20.2,5.2,,100.0,0.1,4.5,,,,,165.1,1.9,80.0,59.7,41743.0,53777.0,1.0,17.6,18.4,16.9,86.4,39.5,14.2,5.4,68.9,26.8,1.5,46949.0,0.044,7.7,25.7,472.7,94.0,123.0,140.0,62.0,24.9,47766.0,0.2,1.1,29.2,1.0,4.6,1.1,3.7,15.3,2.7,6782.0,2.2,89.0,64.0,60.8,67.4,82.6,,,,,0.0,12.4,12.5,12.3,40.9,127.5,40.0,64.0,,5.3,,1.0,32.0,100.0,1.2,6.2,2.0,,,,,,,,0.6,,88.5,88.4,88.7,0.4,,55.0,0.4,494.0,500.0,493.0,,100.0,12.0,16.5,0.992,0.0,0.55,3.3,100.0,1.06,43.6,84.9,99.0,,9.9,6.8,18.3,1.0,,87.1,28.0,12.0,6.4,100.0,,28.1,6.5
140,Switzerland,Western Europe,10.0,16.4,3.0,,100.0,0.08,4.3,,,,72.9,179.7,3.5,75.8,65.2,47938.0,67490.0,0.0,16.2,16.1,16.3,118.9,34.0,11.4,5.6,31.7,50.1,3.7,57410.0,0.039,5.1,23.3,486.0,105.0,104.0,102.0,58.0,24.5,57625.0,,0.5,32.5,1.3,5.2,,2.4,16.8,3.5,9205.0,13.2,86.1,68.4,62.9,74.1,83.5,,,,,98.0,13.4,13.9,12.9,42.2,133.8,37.0,63.0,,9.8,,1.0,27.6,100.0,1.5,5.7,1.6,,,,,,,,0.4,,96.8,96.4,97.2,0.6,,84.0,-4.8,521.0,492.0,506.0,,,10.0,25.6,0.982,0.0,0.37,3.0,100.0,1.05,29.3,85.7,99.0,,8.5,4.8,8.4,1.0,,73.8,,,9.5,98.9,,22.3,7.0
141,Syria,Western Asia,-9.0,,38.6,87.7,96.0,,1.6,,27.5,13.0,53.9,,22.9,44.4,34.8,561.0,4077.0,0.0,8.8,8.7,8.8,,,19.2,,2.7,97.7,,,0.547,,27.8,,6.0,76.0,49.0,39.0,,2337.0,,,,,,,,,13.0,5070.0,,,41.1,11.9,70.2,71.0,,49.0,40.7,10.2,120.0,5.1,4.6,5.6,20.2,72.4,79.0,270.0,0.029,-41.8,,0.0,7.4,16.7,,10.8,0.8,7.4,1539.0,1362.0,38.9,1.2,,35.2,2.0,7.7,41.0,37.1,42.6,6.8,,60.0,,,,,,,,,0.953,6290.9,,,100.0,1.05,13.2,,10.0,3.1,18.3,15.2,34.9,1.0,16.4,53.5,,,35.6,19.6,62.5,61.9,
142,Tajikistan,Central Asia,-3.0,-6.5,36.4,78.8,88.0,0.24,0.6,,26.8,12.0,27.9,15.8,51.6,32.0,53.2,2233.0,4392.0,0.0,11.2,10.5,11.9,56.6,,,2.8,3.0,54.9,51.1,2897.0,0.317,5.2,31.1,25.8,10.0,99.0,87.0,31.0,30.7,3317.0,0.3,1.6,34.0,1.4,5.6,0.4,6.5,13.5,20.1,414.0,-6.9,,59.3,45.5,73.3,71.2,,22.4,44.6,33.0,140.0,10.4,10.7,10.2,22.4,107.6,103.0,164.0,0.049,-2.5,4.1,0.0,5.7,92.8,-4.1,5.5,0.3,12.1,968.0,1058.0,40.4,2.3,4.8,31.3,1.2,25.4,93.1,98.9,87.0,1.0,100.0,121.0,-9.8,,,,90.3,,22.0,9.9,0.984,1.4,31.56,0.1,100.0,1.07,20.0,80.2,97.0,28.1,8.9,10.3,18.9,1.0,22.9,27.0,20.3,,47.5,42.1,16.9,57.5,
143,Tanzania,Eastern Africa,3.0,13.3,115.1,91.4,26.0,0.09,0.2,24.3,34.5,31.0,38.4,20.2,66.7,27.3,81.5,2282.0,3037.0,0.0,8.9,8.6,9.3,42.3,,,2.9,52.0,14.4,,2683.0,0.537,3.5,24.8,149.3,32.0,81.0,32.0,4.0,33.7,2655.0,4.7,7.0,37.8,1.7,6.2,-0.5,27.0,22.4,24.9,1233.0,,,83.3,79.5,87.4,66.3,77.9,22.8,21.3,55.8,84.0,5.8,5.4,6.2,17.3,72.1,199.0,249.0,0.275,-0.8,4.9,0.0,6.0,3.2,-1.8,29.8,1.8,55.6,30915.0,30915.0,49.4,26.1,49.1,28.2,9.9,24.1,14.3,11.9,16.9,33.3,99.0,69.0,-2.9,,,,63.5,,43.0,9.4,0.691,0.7,0.84,0.5,16.9,1.03,37.2,5.1,58.0,5.4,57.3,2.2,3.9,1.0,22.1,33.1,41.7,,83.5,42.2,68.3,86.4,14.9
144,Thailand,South-Eastern Asia,-3.0,16.4,51.9,98.1,100.0,0.31,4.6,,10.5,23.0,78.4,164.7,32.8,44.7,67.8,13793.0,17327.0,0.0,14.7,14.8,14.5,121.7,29.5,14.1,2.0,32.1,79.8,13.1,16278.0,0.393,4.1,21.7,1123.8,68.0,101.0,121.0,46.0,24.0,15516.0,1.1,3.2,37.8,1.6,6.5,-1.7,13.3,23.8,9.3,32530.0,-0.6,47.0,68.6,60.5,77.3,75.5,92.9,47.4,35.1,17.5,90.0,7.6,7.4,7.8,37.8,173.8,92.0,202.0,0.003,0.5,0.1,0.0,15.9,83.0,-3.7,49.2,7.9,0.8,543.0,543.0,39.1,0.1,0.0,10.5,3.7,7.2,44.8,42.4,47.5,15.0,100.0,461.0,3.1,415.0,409.0,421.0,99.1,98.0,17.0,5.4,0.798,0.2,1.48,0.6,100.0,1.06,4.8,37.4,91.0,5.0,69.0,1.1,5.9,1.0,6.2,49.2,,,50.2,79.8,0.6,24.3,15.0
